ureC,ureB,ureA,urease_accessory_count,CA_any,CA_alpha,CA_beta,CA_gamma,urease_core_complete,urease_operon_single_contig,ureC_plus_CA_single_contig,MICP_gene_complete,cluster_rep,catalog,Lineage,Genome_type,Completeness,Contamination
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000299702,pig-gut,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__QAMH01;g__W2P13-069;s__W2P13-069 sp004553405,MAG,97.72,0.12
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000302134,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Copromonas;s__Copromonas sp900066785,MAG,88.82,1.58
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000302137,pig-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__Enteromonas;s__,MAG,97.75,0.0
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000302139,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-465;g__RGIG5622;s__,MAG,77.48,2.1
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000302140,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__UBA10281;s__UBA10281 sp900767495,MAG,68.74,1.75
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000302142,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3282;s__,MAG,96.57,1.57
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000302145,pig-gut,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas_C;s__Selenomonas_C bovis,MAG,100.0,0.08
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000302148,pig-gut,d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__UMGS1585;s__,MAG,88.89,0.0
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000302149,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp902766365,MAG,62.84,1.69
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000302150,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Fimisoma;s__Fimisoma sp002320005,MAG,99.29,0.0
1,1,1,4,1,1,1,1,1,1,0,1,MGYG000302156,pig-gut,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter hormaechei_A,MAG,69.12,0.0
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000302157,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RGIG2000;s__,MAG,79.17,0.69
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000302160,pig-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Catenibacterium;s__Catenibacterium mitsuokai,MAG,100.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000302162,pig-gut,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__Ornithospirochaeta;s__,MAG,91.01,1.7
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000302164,pig-gut,d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Synergistes;s__Synergistes jonesii,MAG,96.3,1.36
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000302166,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__,MAG,81.99,3.92
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000302170,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp900772425,MAG,96.94,1.68
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000302171,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UBA1381;f__UBA1381;g__CAG-41;s__,MAG,97.15,0.67
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000302173,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA1712;s__UBA1712 sp018056665,MAG,96.64,0.02
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000302174,pig-gut,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Succiniclasticum;s__Succiniclasticum sp900314855,MAG,98.68,0.3
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000302175,pig-gut,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D sp018385315,MAG,94.41,0.23
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000302179,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__ER4 sp016295615,MAG,90.75,0.0
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000302181,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-917;g__CAG-475;s__CAG-475 sp900549225,MAG,74.92,3.19
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000302182,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Kineothrix;s__,MAG,62.41,0.67
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000302183,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp004562395,MAG,64.19,1.01
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000302184,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__UMGS1933;s__,MAG,72.95,0.77
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000302185,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__UBA1242;g__UBA5893;s__,MAG,66.12,0.81
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000302186,pig-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Aphodosoma;s__Aphodosoma sp900769035,MAG,99.46,1.08
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000302188,pig-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp900321585,MAG,97.04,0.64
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000302189,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__MGBC120314;s__,MAG,87.94,1.34
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000302192,pig-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Traorella;s__,MAG,80.74,0.94
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000302194,pig-gut,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__Scatocola;s__,MAG,95.7,0.0
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000302197,pig-gut,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__Ornithospirochaeta;s__,MAG,79.56,0.0
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000302198,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__W0P33-017;s__,MAG,96.81,1.3
1,0,0,0,1,0,0,1,0,0,1,0,MGYG000302200,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-115;s__,MAG,98.66,0.67
1,0,0,0,1,0,0,1,0,0,1,0,MGYG000302201,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C sp000433635,MAG,95.64,0.0
1,1,1,4,1,0,0,1,1,1,0,1,MGYG000302202,pig-gut,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp000431835,MAG,98.2,0.29
1,0,0,0,1,0,0,1,0,0,1,0,MGYG000302203,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__RGIG4694;s__,MAG,97.32,0.0
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000302204,pig-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4372;s__UBA4372 sp900543815,MAG,96.14,0.19
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000302205,pig-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Floccifex;s__Floccifex porci,MAG,97.71,0.71
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000302206,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__,MAG,96.29,0.02
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000302207,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Terrisporobacter;s__,MAG,94.34,0.0
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000302208,pig-gut,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D sp016294035,MAG,98.6,0.0
1,0,0,0,1,0,0,1,0,0,1,0,MGYG000302209,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__,MAG,71.26,0.0
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000302210,pig-gut,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D sp016293005,MAG,95.8,0.0
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000302211,pig-gut,d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Zag111;s__Zag111 sp002102825,MAG,83.21,1.14
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000302213,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bacteroides_F;s__,MAG,95.76,0.69
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000302214,pig-gut,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__;s__,MAG,71.23,1.14
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000302221,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,MAG,89.77,1.01
1,0,0,0,1,0,0,1,0,0,1,0,MGYG000302222,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-115;s__,MAG,97.32,0.0
1,0,0,1,1,0,0,1,0,0,0,0,MGYG000302232,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp900759995,MAG,94.85,0.38
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000302233,pig-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp004555145,MAG,93.1,0.71
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000302234,pig-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4334;s__UBA4334 sp900316975,MAG,95.34,0.37
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000302236,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__,MAG,92.21,1.34
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000302237,pig-gut,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_F;s__Treponema_F excrementipullorum,MAG,99.3,0.0
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000302239,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp000436735,MAG,88.66,2.01
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000302240,pig-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002373375,MAG,96.05,0.2
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000302241,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-245;s__,MAG,77.19,0.22
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000302242,pig-gut,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D sp018385415,MAG,98.6,0.7
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000302243,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__,MAG,98.66,0.67
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000302244,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__AM51-8;s__,MAG,83.64,1.96
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000302245,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-917;g__CAG-1138;s__CAG-1138 sp000434675,MAG,95.16,0.16
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000302246,pig-gut,d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Limenecus;s__,MAG,76.92,0.95
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000302247,pig-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16;s__,MAG,97.04,1.34
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000302248,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-632;s__,MAG,91.21,0.73
1,0,0,0,1,0,0,1,0,0,1,0,MGYG000302249,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__CAG-274;g__MGBC114079;s__,MAG,93.27,0.67
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000302250,pig-gut,d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Stercorousia;s__Stercorousia sp001765415,MAG,67.59,0.85
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000302251,pig-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp004552155,MAG,96.11,0.0
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000302252,pig-gut,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAZU01;s__,MAG,97.85,0.06
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000302253,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__,MAG,68.3,1.34
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000302255,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__JAGTTR01;s__,MAG,54.39,0.0
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000302257,pig-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-611;s__,MAG,85.55,1.12
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000302260,pig-gut,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__Ornithospirochaeta;s__,MAG,75.1,2.27
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000302261,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__UBA3700;g__HGM11368;s__,MAG,97.98,0.0
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000302262,pig-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__,MAG,94.23,0.0
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000302264,pig-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__Onthovivens;s__Onthovivens sp016302065,MAG,96.63,1.12
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000302266,pig-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-288;g__Enterosoma;s__Enterosoma sp900549915,MAG,97.27,0.0
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000302267,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp900555015,MAG,93.34,1.03
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000302269,pig-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__UBA6414;s__,MAG,91.29,0.0
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000302270,pig-gut,d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Zag111;s__Zag111 sp003258735,MAG,87.02,2.14
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000302272,pig-gut,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_B;s__Fusobacterium_B sp012843705,MAG,95.51,3.48
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000302274,pig-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Limisoma;s__Limisoma sp000437795,MAG,95.19,0.0
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000302276,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-510;s__CAG-510 sp000434615,MAG,98.55,1.45
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000302280,pig-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella pectinovora,MAG,96.85,0.68
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000302286,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimenecus;s__Fimenecus sp004555265,MAG,97.65,0.0
1,0,0,0,1,0,0,1,0,0,1,0,MGYG000302287,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus sp002438605,MAG,98.66,0.0
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000302290,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02;s__,MAG,85.66,0.0
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000302293,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__UBA1242;g__Caccovivens;s__,MAG,53.08,0.0
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000302294,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02;s__F23-B02 sp002472405,MAG,66.61,0.22
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000302296,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp003150355,MAG,87.57,0.0
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000302297,pig-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__;g__;s__,MAG,67.41,1.69
1,1,1,3,0,0,0,0,1,1,0,0,MGYG000302298,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__RGIG4694;s__,MAG,88.7,0.92
1,1,1,4,1,0,1,1,1,1,0,1,MGYG000302299,pig-gut,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Actinobacillus_A;s__Actinobacillus_A porcitonsillarum,MAG,100.0,0.25
0,0,0,0,1,1,0,1,0,0,0,0,MGYG000302300,pig-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Weissella;s__Weissella confusa,MAG,69.65,1.21
1,0,0,0,1,0,1,1,0,0,0,0,MGYG000302301,pig-gut,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Aphodousia;s__Aphodousia faecalis,MAG,80.0,0.85
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000302303,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp004560275,MAG,98.43,0.0
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000302304,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1865;s__UMGS1865 sp900547725,MAG,95.75,0.69
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000302308,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Enterenecus;s__Enterenecus sp004560375,MAG,77.52,1.01
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000302310,pig-gut,d__Bacteria;p__Deferribacterota;c__Deferribacteres;o__Deferribacterales;f__Mucispirillaceae;g__Mucispirillum;s__,MAG,74.01,3.19
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000302311,pig-gut,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__,MAG,89.98,0.68
1,0,0,0,1,0,0,1,0,0,1,0,MGYG000302313,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__RGIG1902;s__,MAG,93.29,0.89
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000302317,pig-gut,d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__RFP12;f__UBA1067;g__UBA1067;s__,MAG,80.18,3.75
1,0,0,0,1,0,0,1,0,0,1,0,MGYG000302320,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis,MAG,91.57,0.0
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000302323,pig-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__,MAG,99.04,0.0
1,1,1,4,1,0,0,1,1,1,1,1,MGYG000302326,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus sp016303235,MAG,95.41,1.34
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000302327,pig-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-1000;s__CAG-1000 sp016302505,MAG,92.7,3.93
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000302328,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-492;s__CAG-492 sp900557045,MAG,77.9,2.01
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000302330,pig-gut,d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__UBA1436;s__UBA1436 sp002329395,MAG,96.63,0.0
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000302332,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__,MAG,79.87,0.67
1,0,0,0,1,0,0,1,0,0,1,0,MGYG000302333,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA2882;s__UBA2882 sp017626095,MAG,96.26,1.21
1,0,0,3,1,0,1,1,0,0,0,0,MGYG000302335,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1375;s__,MAG,98.44,0.79
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000302338,pig-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RGIG9608;s__RGIG9608 sp017456885,MAG,95.43,0.54
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000302339,pig-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__UBA636;s__UBA636 sp900546285,MAG,98.1,0.71
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000302345,pig-gut,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__Ornithospirochaeta;s__Ornithospirochaeta sp016302165,MAG,89.37,0.0
1,0,0,0,1,0,0,1,0,0,1,0,MGYG000302346,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger sp900545545,MAG,98.64,0.0
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000302347,pig-gut,d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__RFP12;f__UBA1067;g__RUG572;s__RUG572 sp900771305,MAG,89.19,0.73
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000302350,pig-gut,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium phoceense,MAG,91.45,1.31
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000302351,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia inulinivorans,MAG,95.73,0.48
